,s1,s2,s3,s4,target
4561,1604.09,1433.2,2388.29,48.05,2388.28
4562,1594.32,1428.65,2388.27,48.16,2388.28
4563,1598.8,1427.99,2388.26,48.18,2388.31
4564,1609.56,1429.98,2388.3,48.16,2388.3
4565,1591.38,1408.8,2388.12,47.54,2388.1
4566,1592.51,1413.03,2388.1,47.47,2388.06
4567,1591.65,1406.75,2388.08,47.65,2388.13
4568,1584.3,1404.01,2388.15,47.36,2388.04
4569,1590.03,1407.33,2388.06,47.47,2388.1
4570,1589.38,1405.34,2388.12,47.48,2388.1
4571,1587.89,1403.7,2388.1,47.42,2388.1
4572,1590.48,1406.04,2388.08,47.54,2388.09
4573,1583.6,1404.51,2388.15,47.55,2388.07
4574,1590.18,1411.38,2388.16,47.41,2388.13
4575,1583.28,1408.31,2388.1,47.41,2388.07
4576,1590.11,1405.08,2388.05,47.52,2388.05
4577,1586.29,1407.89,2388.06,47.53,2388.09
4578,1589.44,1408.65,2388.08,47.44,2388.03
4579,1587.72,1407.97,2388.08,47.47,2388.07
4580,1592.31,1404.77,2388.09,47.32,2388.09
4581,1592.03,1404.46,2388.09,47.53,2388.11
4582,1585.15,1403.05,2388.11,47.47,2388.09
4583,1586.67,1411.0,2388.1,47.53,2388.13
4584,1589.12,1413.54,2388.08,47.51,2388.09
4585,1583.23,1407.15,2388.14,47.53,2388.07
4586,1586.23,1407.82,2388.03,47.68,2388.11
4587,1587.51,1405.41,2388.08,47.5,2388.12
4588,1585.49,1400.12,2388.1,47.37,2388.07
4589,1585.12,1410.4,2388.09,47.49,2388.12
4590,1591.82,1402.9,2388.1,47.58,2388.1
4591,1581.84,1410.64,2388.06,47.42,2388.1
4592,1597.25,1403.37,2388.11,47.21,2388.14
4593,1595.0,1399.8,2388.07,47.53,2388.03
4594,1592.92,1403.6,2388.08,47.54,2388.08
4595,1590.16,1402.64,2388.11,47.56,2388.05
4596,1586.81,1402.46,2388.08,47.49,2388.09
4597,1596.94,1406.52,2388.06,47.56,2388.12
4598,1584.94,1402.55,2388.09,47.36,2388.13
4599,1587.04,1411.97,2388.05,47.33,2388.1
4600,1590.78,1413.47,2388.08,47.48,2388.1
4601,1590.79,1402.02,2388.07,47.62,2388.11
4602,1597.49,1403.5,2388.12,47.46,2388.05
4603,1590.26,1411.93,2388.04,47.56,2388.08
4604,1589.21,1406.82,2388.06,47.63,2388.12
4605,1591.9,1406.95,2388.13,47.68,2388.12
4606,1588.44,1400.01,2388.16,47.56,2388.09
4607,1593.46,1410.08,2388.16,47.48,2388.07
4608,1591.8,1418.17,2388.11,47.55,2388.07
4609,1588.61,1397.83,2388.06,47.47,2388.08
4610,1586.87,1404.84,2388.08,47.38,2388.1
4611,1590.74,1412.13,2388.12,47.42,2388.13
4612,1590.71,1404.66,2388.12,47.39,2388.09
4613,1589.04,1411.45,2388.05,47.63,2388.02
4614,1590.91,1403.97,2388.08,47.68,2388.08
4615,1596.65,1410.61,2388.1,47.63,2388.07
4616,1584.97,1411.35,2388.09,47.62,2388.13
4617,1599.87,1409.89,2388.13,47.39,2388.15
4618,1594.12,1404.15,2388.08,47.47,2388.14
4619,1585.36,1407.32,2388.13,47.56,2388.16
4620,1584.44,1413.58,2388.1,47.52,2388.13
4621,1589.05,1408.23,2388.11,47.51,2388.18
4622,1591.61,1399.05,2388.13,47.55,2388.12
4623,1594.06,1406.85,2388.1,47.47,2388.15
4624,1595.87,1405.14,2388.1,47.6,2388.11
4625,1588.73,1406.06,2388.09,47.75,2388.1
4626,1595.42,1412.85,2388.04,47.57,2388.11
4627,1584.25,1407.48,2388.13,47.62,2388.15
4628,1592.05,1408.61,2388.14,47.65,2388.12
4629,1589.42,1405.35,2388.1,47.44,2388.13
4630,1581.98,1411.95,2388.1,47.63,2388.07
4631,1596.56,1410.85,2388.11,47.68,2388.11
4632,1583.94,1410.18,2388.1,47.65,2388.14
4633,1584.43,1410.89,2388.12,47.53,2388.11
4634,1587.32,1413.8,2388.16,47.54,2388.13
4635,1595.21,1414.67,2388.13,47.58,2388.16
4636,1592.27,1413.44,2388.15,47.59,2388.07
4637,1592.66,1403.9,2388.12,47.59,2388.12
4638,1586.39,1416.03,2388.11,47.54,2388.14
4639,1587.7,1410.37,2388.11,47.49,2388.14
4640,1585.81,1403.58,2388.13,47.44,2388.14
4641,1591.4,1411.43,2388.08,47.77,2388.17
4642,1590.03,1411.77,2388.1,47.36,2388.16
4643,1584.72,1406.23,2388.14,47.39,2388.13
4644,1593.28,1408.52,2388.15,47.44,2388.1
4645,1596.52,1416.41,2388.08,47.47,2388.1
4646,1589.27,1409.87,2388.12,47.76,2388.1
4647,1594.05,1414.47,2388.13,47.55,2388.06
4648,1591.83,1413.19,2388.13,47.51,2388.06
4649,1592.83,1413.87,2388.12,47.68,2388.15
4650,1593.35,1410.81,2388.11,47.42,2388.16
4651,1588.12,1407.46,2388.11,47.53,2388.14
4652,1597.31,1416.37,2388.17,47.53,2388.11
4653,1584.04,1417.6,2388.09,47.59,2388.1
4654,1592.6,1409.24,2388.09,47.52,2388.16
4655,1591.35,1412.63,2388.12,47.51,2388.16
4656,1590.76,1414.95,2388.14,47.58,2388.15
4657,1587.76,1403.73,2388.13,47.59,2388.14
4658,1583.85,1411.65,2388.14,47.5,2388.12
4659,1596.54,1414.12,2388.14,47.8,2388.09
4660,1586.86,1414.32,2388.1,47.66,2388.1
4661,1597.85,1411.17,2388.12,47.47,2388.12
4662,1589.03,1411.32,2388.1,47.71,2388.14
4663,1588.42,1416.24,2388.12,47.55,2388.14
4664,1597.34,1411.17,2388.13,47.6,2388.17
4665,1584.07,1411.65,2388.15,47.65,2388.08
4666,1597.43,1410.54,2388.17,47.67,2388.17
4667,1595.8,1410.13,2388.13,47.75,2388.1
4668,1594.62,1412.36,2388.18,47.67,2388.11
4669,1587.46,1408.99,2388.16,47.67,2388.14
4670,1589.54,1409.59,2388.15,47.58,2388.16
4671,1590.84,1402.95,2388.12,47.65,2388.16
4672,1587.6,1418.25,2388.15,47.44,2388.14
4673,1590.66,1410.86,2388.14,47.49,2388.14
4674,1595.98,1410.77,2388.13,47.62,2388.13
4675,1590.25,1416.07,2388.16,47.79,2388.15
4676,1589.88,1410.86,2388.17,47.67,2388.11
4677,1597.22,1409.09,2388.11,47.74,2388.1
4678,1593.12,1414.18,2388.19,47.95,2388.19
4679,1595.84,1410.73,2388.12,47.63,2388.14
4680,1592.55,1414.56,2388.16,47.61,2388.19
4681,1592.36,1414.99,2388.17,47.76,2388.19
4682,1602.27,1410.78,2388.11,47.87,2388.19
4683,1592.32,1414.62,2388.17,47.49,2388.18
4684,1590.62,1419.23,2388.12,47.6,2388.19
4685,1589.52,1412.41,2388.15,47.55,2388.17
4686,1595.64,1422.23,2388.2,47.64,2388.14
4687,1592.83,1415.11,2388.21,47.71,2388.2
4688,1598.27,1416.52,2388.18,47.74,2388.16
4689,1588.55,1414.91,2388.19,47.76,2388.18
4690,1594.63,1415.43,2388.16,47.84,2388.14
4691,1595.38,1413.07,2388.19,47.66,2388.22
4692,1595.89,1416.63,2388.2,47.75,2388.17
4693,1597.07,1422.22,2388.17,47.75,2388.16
4694,1593.42,1418.62,2388.14,47.64,2388.19
4695,1596.12,1418.25,2388.16,47.9,2388.2
4696,1600.99,1415.1,2388.15,47.68,2388.14
4697,1596.68,1421.33,2388.16,47.92,2388.22
4698,1589.93,1413.03,2388.2,47.72,2388.17
4699,1596.17,1411.73,2388.23,47.77,2388.2
4700,1594.78,1418.41,2388.16,47.96,2388.19
4701,1593.2,1412.75,2388.21,47.87,2388.18
4702,1600.93,1419.12,2388.16,47.94,2388.18
4703,1597.69,1417.59,2388.25,47.87,2388.17
4704,1594.82,1410.37,2388.14,47.9,2388.17
4705,1603.27,1414.31,2388.2,47.77,2388.25
4706,1599.03,1420.17,2388.21,48.06,2388.18
4707,1594.65,1419.25,2388.19,47.79,2388.22
4708,1594.32,1423.07,2388.22,47.99,2388.18
4709,1594.2,1415.71,2388.19,48.01,2388.19
4710,1594.1,1421.26,2388.21,47.97,2388.26
4711,1596.31,1424.51,2388.21,47.93,2388.18
4712,1597.1,1422.95,2388.22,48.03,2388.22
4713,1600.07,1422.14,2388.23,47.95,2388.2
4714,1592.41,1423.0,2388.26,48.01,2388.2
4715,1602.4,1425.55,2388.23,47.88,2388.23
4716,1598.41,1420.2,2388.23,48.07,2388.25
4717,1604.51,1424.57,2388.23,47.87,2388.21
4718,1595.98,1429.64,2388.23,48.08,2388.2
4719,1598.15,1423.94,2388.22,48.12,2388.21
4720,1596.66,1425.52,2388.3,47.9,2388.24
4721,1604.68,1426.83,2388.29,48.05,2388.2
4722,1598.58,1425.76,2388.24,48.15,2388.26
4723,1599.79,1432.24,2388.28,48.07,2388.24
4724,1601.65,1421.6,2388.24,48.1,2388.27
4725,1595.92,1422.2,2388.31,48.12,2388.27
4726,1603.35,1427.07,2388.22,48.03,2388.29
4727,1597.26,1424.4,2388.27,48.12,2388.25
4728,1600.25,1426.59,2388.3,48.12,2388.26
4729,1598.78,1425.41,2388.31,48.17,2388.25
4730,1598.2,1431.62,2388.32,48.08,2388.25
4731,1603.61,1431.6,2388.27,48.02,2388.27
4732,1604.16,1431.69,2388.26,48.19,2388.36
4733,1587.9,1403.12,2388.07,47.1,2388.0
4734,1583.5,1394.49,2387.96,47.17,2388.03
4735,1587.55,1399.37,2388.05,47.37,2388.01
4736,1587.68,1403.17,2388.05,47.26,2387.97
4737,1579.15,1398.93,2388.02,47.35,2387.99
4738,1583.39,1403.43,2388.06,47.15,2388.05
4739,1582.08,1401.82,2388.09,47.06,2388.0
4740,1591.51,1403.71,2387.97,47.25,2387.99
4741,1584.67,1400.66,2388.04,47.32,2388.02
4742,1593.63,1404.16,2388.04,47.47,2388.03
4743,1586.85,1398.8,2388.03,47.33,2388.05
4744,1589.01,1395.95,2388.04,47.23,2388.01
4745,1583.57,1406.37,2387.99,47.27,2388.04
4746,1591.83,1396.63,2388.06,47.26,2388.03
4747,1585.53,1400.18,2388.03,47.34,2388.06
4748,1591.68,1400.99,2388.04,47.52,2388.03
4749,1588.87,1403.73,2388.02,47.41,2388.04
4750,1591.25,1397.63,2388.01,47.19,2388.01
4751,1585.85,1395.7,2388.02,47.26,2388.01
4752,1587.49,1398.86,2388.08,47.13,2388.08
4753,1591.12,1398.91,2388.01,47.26,2388.02
4754,1582.61,1397.73,2388.04,47.07,2388.02
4755,1589.02,1397.58,2388.06,47.25,2388.07
4756,1588.03,1408.87,2388.0,47.25,2388.07
4757,1585.43,1401.12,2388.05,47.28,2388.01
4758,1588.92,1400.68,2388.1,47.56,2388.04
4759,1590.31,1401.05,2388.08,47.32,2387.99
4760,1587.34,1400.39,2388.06,47.28,2388.0
4761,1587.78,1397.77,2388.01,47.18,2388.07
4762,1585.12,1403.37,2388.0,47.37,2388.02
4763,1590.29,1403.23,2388.01,47.31,2388.01
4764,1589.62,1407.47,2388.04,47.29,2388.04
4765,1581.33,1406.88,2388.06,47.28,2387.99
4766,1587.05,1405.23,2388.03,47.25,2388.0
4767,1586.2,1401.04,2387.99,47.37,2388.07
4768,1590.94,1407.83,2388.01,47.24,2388.04
4769,1589.53,1391.9,2388.05,47.24,2388.03
4770,1590.99,1403.92,2388.04,47.36,2388.08
4771,1588.79,1407.39,2388.0,47.32,2388.04
4772,1581.68,1396.83,2388.06,47.26,2388.02
4773,1587.39,1407.93,2388.06,47.37,2388.02
4774,1586.45,1408.61,2388.06,47.28,2388.05
4775,1589.08,1405.49,2388.05,47.13,2388.03
4776,1587.93,1402.84,2388.05,47.11,2387.99
4777,1587.72,1397.75,2388.05,47.13,2388.03
4778,1585.95,1403.61,2388.06,47.57,2388.03
4779,1587.39,1404.69,2388.03,47.29,2388.06
4780,1583.04,1407.63,2388.0,47.4,2388.03
4781,1591.53,1405.48,2388.07,47.23,2388.03
4782,1588.34,1400.57,2388.01,47.25,2388.02
4783,1587.1,1404.95,2388.1,47.47,2387.97
4784,1588.96,1401.6,2388.07,47.28,2388.0
4785,1588.59,1402.16,2388.08,47.41,2388.02
4786,1582.24,1400.91,2388.05,47.49,2388.05
4787,1588.14,1400.03,2388.03,47.32,2388.06
4788,1585.77,1405.08,2388.08,47.29,2388.06
4789,1589.13,1405.98,2387.97,47.43,2388.05
4790,1584.08,1402.37,2388.04,47.29,2388.06
4791,1587.03,1402.82,2388.05,47.44,2388.01
4792,1584.66,1400.81,2388.02,47.45,2388.05
4793,1588.77,1400.3,2388.05,47.56,2388.08
4794,1587.58,1404.53,2388.06,47.21,2388.08
4795,1589.25,1408.4,2388.06,47.38,2387.99
4796,1583.03,1399.33,2388.07,47.45,2388.08
4797,1587.32,1405.48,2388.09,47.28,2388.11
4798,1588.16,1401.97,2388.01,47.27,2388.05
4799,1590.24,1399.31,2388.02,47.24,2388.05
4800,1584.76,1401.1,2388.09,47.35,2388.04
4801,1587.1,1403.09,2388.03,47.51,2388.06
4802,1581.31,1408.91,2388.11,47.5,2388.03
4803,1587.68,1404.28,2388.05,47.53,2388.05
4804,1585.23,1392.9,2388.02,47.5,2388.09
4805,1585.22,1409.77,2388.04,47.46,2388.06
4806,1584.05,1412.74,2388.12,47.44,2388.07
4807,1580.22,1408.82,2388.1,47.34,2388.07
4808,1591.79,1408.74,2388.06,47.37,2388.08
4809,1590.02,1406.8,2388.04,47.43,2388.08
4810,1586.0,1401.77,2388.07,47.45,2388.0
4811,1584.61,1404.53,2388.03,47.31,2388.07
4812,1577.14,1406.36,2388.11,47.4,2388.05
4813,1594.25,1401.01,2388.1,47.29,2388.07
4814,1591.47,1409.12,2388.1,47.3,2388.01
4815,1586.13,1413.19,2388.08,47.49,2388.1
4816,1588.31,1405.4,2388.12,47.48,2388.03
4817,1596.31,1403.32,2388.11,47.47,2388.11
4818,1588.61,1405.03,2388.07,47.47,2388.07
4819,1590.12,1403.86,2388.08,47.49,2388.11
4820,1588.05,1402.62,2388.13,47.45,2388.04
4821,1593.09,1402.91,2388.11,47.41,2388.06
4822,1596.86,1408.4,2388.08,47.55,2388.12
4823,1594.11,1403.93,2388.11,47.47,2388.14
4824,1593.2,1406.97,2388.16,47.63,2388.08
4825,1589.27,1399.15,2388.07,47.61,2388.03
4826,1585.82,1403.16,2388.09,47.48,2388.08
4827,1591.32,1409.64,2388.13,47.45,2388.06
4828,1592.25,1407.47,2388.1,47.55,2388.05
4829,1591.7,1406.53,2388.08,47.54,2388.11
4830,1598.05,1410.35,2388.11,47.52,2388.12
4831,1590.34,1409.81,2388.18,47.46,2388.16
4832,1588.97,1409.36,2388.05,47.72,2388.07
4833,1593.97,1405.44,2388.09,47.66,2388.05
4834,1592.7,1406.76,2388.07,47.22,2388.1
4835,1592.28,1406.72,2388.11,47.66,2388.11
4836,1592.97,1406.05,2388.18,47.56,2388.16
4837,1594.98,1414.26,2388.11,47.54,2388.1
4838,1591.46,1404.18,2388.08,47.7,2388.14
4839,1580.73,1413.42,2388.11,47.46,2388.08
4840,1593.46,1407.23,2388.07,47.51,2388.14
4841,1589.94,1406.28,2388.17,47.67,2388.13
4842,1594.02,1407.36,2388.16,47.75,2388.08
4843,1590.2,1412.92,2388.09,47.57,2388.19
4844,1597.48,1414.98,2388.13,47.59,2388.15
4845,1591.48,1410.08,2388.11,47.71,2388.13
4846,1592.6,1413.93,2388.15,47.61,2388.18
4847,1592.77,1418.25,2388.15,47.66,2388.17
4848,1590.26,1414.08,2388.16,47.5,2388.19
4849,1595.04,1420.26,2388.2,47.67,2388.16
4850,1591.27,1415.42,2388.18,47.72,2388.13
4851,1593.45,1418.44,2388.12,47.7,2388.14
4852,1587.71,1412.17,2388.16,47.81,2388.19
4853,1599.66,1415.73,2388.11,47.6,2388.15
4854,1598.2,1415.91,2388.22,47.82,2388.14
4855,1598.81,1414.52,2388.18,47.61,2388.19
4856,1586.51,1410.43,2388.18,47.62,2388.19
4857,1597.09,1421.48,2388.2,47.82,2388.16
4858,1597.88,1418.2,2388.18,47.92,2388.2
4859,1595.95,1422.93,2388.15,47.85,2388.19
4860,1591.31,1419.94,2388.22,47.74,2388.15
4861,1590.88,1416.49,2388.17,47.85,2388.15
4862,1597.1,1420.47,2388.17,47.83,2388.18
4863,1591.41,1415.92,2388.17,47.92,2388.14
4864,1602.61,1415.18,2388.2,47.76,2388.14
4865,1598.02,1421.91,2388.27,47.8,2388.21
4866,1600.07,1422.57,2388.22,47.95,2388.23
4867,1592.99,1428.11,2388.21,47.89,2388.23
4868,1604.23,1419.83,2388.22,48.03,2388.24
4869,1597.13,1423.84,2388.22,48.04,2388.22
4870,1599.96,1423.08,2388.25,47.96,2388.23
4871,1597.18,1428.7,2388.28,47.84,2388.26
4872,1607.24,1416.8,2388.17,48.06,2388.28
4873,1598.52,1420.29,2388.25,48.08,2388.25
4874,1606.93,1430.94,2388.29,47.9,2388.24
4875,1598.38,1434.04,2388.29,48.12,2388.22
4876,1598.85,1427.08,2388.32,48.28,2388.3
4877,1605.52,1429.77,2388.3,48.21,2388.3
4878,1604.35,1425.53,2388.33,48.17,2388.29
4879,1601.33,1430.87,2388.3,48.19,2388.28
4880,1586.83,1403.72,2388.1,47.51,2388.15
4881,1585.04,1408.44,2388.11,47.37,2388.11
4882,1584.13,1405.1,2388.13,47.43,2388.06
4883,1592.42,1405.92,2388.13,47.5,2388.11
4884,1588.13,1399.72,2388.07,47.29,2388.05
4885,1590.35,1413.87,2388.1,47.45,2388.12
4886,1589.76,1410.2,2388.1,47.42,2388.17
4887,1590.04,1410.09,2388.1,47.63,2388.13
4888,1591.58,1403.9,2388.14,47.46,2388.13
4889,1588.11,1405.93,2388.1,47.53,2388.13
4890,1590.85,1406.76,2388.15,47.36,2388.08
4891,1588.56,1406.97,2388.11,47.57,2388.15
4892,1583.09,1401.16,2388.12,47.51,2388.1
4893,1583.85,1407.83,2388.12,47.51,2388.08
4894,1591.45,1407.76,2388.11,47.25,2388.11
4895,1598.66,1401.54,2388.07,47.44,2388.08
4896,1581.71,1411.93,2388.11,47.46,2388.1
4897,1584.37,1406.8,2388.12,47.34,2388.12
4898,1592.25,1402.92,2388.09,47.47,2388.07
4899,1586.74,1409.28,2388.14,47.49,2388.12
4900,1584.95,1402.98,2388.11,47.43,2388.09
4901,1582.69,1411.48,2388.06,47.32,2388.13
4902,1575.77,1405.23,2388.12,47.49,2388.08
4903,1589.55,1408.37,2388.11,47.28,2388.06
4904,1588.03,1396.61,2388.14,47.36,2388.07
4905,1586.86,1404.38,2388.06,47.49,2388.13
4906,1593.58,1407.33,2388.04,47.47,2388.11
4907,1592.49,1412.61,2388.1,47.49,2388.13
4908,1583.91,1413.5,2388.09,47.57,2388.1
4909,1589.98,1405.03,2388.15,47.33,2388.14
4910,1593.21,1402.68,2388.13,47.32,2388.12
4911,1585.93,1410.09,2388.08,47.67,2388.15
4912,1590.19,1402.06,2388.15,47.5,2388.14
4913,1588.66,1403.4,2388.11,47.54,2388.16
4914,1585.77,1407.98,2388.13,47.34,2388.11
4915,1592.19,1410.44,2388.13,47.44,2388.09
4916,1582.14,1403.02,2388.06,47.62,2388.1
4917,1583.82,1403.63,2388.09,47.31,2388.13
4918,1581.71,1404.19,2388.14,47.6,2388.09
4919,1594.83,1409.69,2388.1,47.65,2388.13
4920,1589.15,1409.06,2388.09,47.43,2388.08
4921,1584.89,1405.45,2388.08,47.55,2388.11
4922,1588.32,1406.67,2388.05,47.52,2388.12
4923,1587.86,1403.71,2388.13,47.66,2388.06
4924,1584.99,1408.14,2388.12,47.48,2388.13
4925,1585.8,1407.41,2388.07,47.54,2388.08
4926,1594.45,1409.17,2388.09,47.7,2388.2
4927,1588.26,1407.09,2388.1,47.31,2388.14
4928,1582.22,1403.5,2388.09,47.4,2388.08
4929,1587.44,1411.53,2388.07,47.54,2388.12
4930,1587.93,1403.06,2388.13,47.71,2388.13
4931,1593.56,1403.64,2388.1,47.55,2388.12
4932,1595.0,1406.37,2388.09,47.49,2388.14
4933,1589.96,1406.93,2388.13,47.4,2388.14
4934,1586.98,1407.07,2388.1,47.6,2388.11
4935,1585.88,1400.44,2388.11,47.45,2388.13
4936,1586.15,1409.8,2388.1,47.38,2388.09
4937,1586.35,1402.78,2388.08,47.44,2388.07
4938,1590.46,1408.88,2388.09,47.63,2388.07
4939,1594.74,1405.12,2388.11,47.61,2388.12
4940,1597.99,1407.45,2388.1,47.45,2388.13
4941,1594.7,1404.55,2388.09,47.47,2388.12
4942,1592.3,1402.84,2388.09,47.49,2388.09
4943,1594.54,1404.38,2388.14,47.68,2388.15
4944,1590.82,1414.85,2388.06,47.59,2388.1
4945,1589.6,1408.82,2388.13,47.32,2388.17
4946,1590.45,1405.76,2388.09,47.48,2388.06
4947,1597.93,1412.88,2388.15,47.55,2388.03
4948,1582.72,1408.22,2388.15,47.62,2388.13
4949,1591.32,1412.36,2388.11,47.62,2388.09
4950,1586.98,1410.39,2388.18,47.49,2388.08
4951,1589.48,1411.92,2388.13,47.48,2388.09
4952,1589.59,1413.07,2388.16,47.45,2388.15
4953,1585.0,1404.68,2388.14,47.41,2388.11
4954,1589.05,1405.36,2388.22,47.43,2388.11
4955,1587.68,1402.37,2388.15,47.54,2388.11
4956,1586.42,1409.03,2388.05,47.49,2388.08
4957,1586.88,1410.65,2388.09,47.54,2388.12
4958,1591.2,1403.97,2388.1,47.59,2388.14
4959,1589.24,1390.73,2388.07,47.32,2388.15
4960,1595.78,1409.08,2388.14,47.54,2388.13
4961,1586.46,1403.03,2388.14,47.62,2388.09
4962,1587.15,1407.21,2388.05,47.61,2388.13
4963,1587.35,1403.91,2388.19,47.64,2388.15
4964,1594.13,1410.5,2388.11,47.39,2388.12
4965,1589.98,1411.32,2388.13,47.5,2388.15
4966,1588.34,1405.95,2388.07,47.59,2388.12
4967,1596.76,1408.65,2388.1,47.54,2388.11
4968,1591.26,1406.87,2388.06,47.62,2388.09
4969,1581.95,1411.82,2388.1,47.5,2388.07
4970,1587.99,1411.07,2388.14,47.62,2388.09
4971,1587.82,1407.37,2388.07,47.55,2388.14
4972,1592.8,1413.35,2388.12,47.78,2388.16
4973,1593.74,1414.62,2388.14,47.37,2388.07
4974,1588.39,1405.2,2388.09,47.37,2388.13
4975,1587.57,1407.19,2388.11,47.5,2388.13
4976,1582.71,1409.9,2388.11,47.4,2388.09
4977,1596.99,1410.26,2388.09,47.44,2388.13
4978,1593.27,1412.33,2388.09,47.59,2388.08
4979,1586.12,1402.46,2388.13,47.58,2388.1
4980,1594.43,1409.24,2388.09,47.33,2388.09
4981,1590.64,1400.06,2388.06,47.48,2388.12
4982,1584.99,1413.41,2388.11,47.55,2388.15
4983,1590.94,1408.98,2388.17,47.63,2388.13
4984,1585.86,1405.79,2388.1,47.7,2388.11
4985,1584.39,1409.66,2388.13,47.56,2388.09
4986,1597.27,1405.41,2388.07,47.62,2388.12
4987,1596.5,1413.89,2388.14,47.45,2388.13
4988,1588.16,1401.4,2388.14,47.43,2388.07
4989,1584.3,1405.22,2388.11,47.51,2388.06
4990,1587.86,1408.81,2388.12,47.48,2388.06
4991,1594.87,1412.42,2388.06,47.51,2388.14
4992,1589.78,1406.16,2388.07,47.66,2388.16
4993,1592.92,1410.0,2388.12,47.52,2388.14
4994,1586.53,1403.97,2388.11,47.68,2388.13
4995,1589.3,1409.18,2388.12,47.58,2388.06
4996,1593.3,1416.74,2388.05,47.49,2388.14
4997,1589.12,1409.1,2388.12,47.36,2388.15
4998,1593.37,1413.67,2388.14,47.56,2388.11
4999,1594.46,1410.49,2388.16,47.47,2388.11
5000,1592.51,1405.83,2388.13,47.57,2388.09
5001,1586.5,1407.71,2388.12,47.42,2388.11
5002,1594.0,1405.98,2388.13,47.41,2388.12
5003,1591.06,1408.04,2388.08,47.45,2388.05
5004,1595.91,1411.91,2388.19,47.61,2388.1
5005,1587.65,1410.49,2388.11,47.38,2388.15
5006,1594.04,1413.71,2388.13,47.55,2388.09
5007,1588.0,1413.56,2388.06,47.64,2388.1
5008,1590.86,1401.08,2388.08,47.59,2388.09
5009,1586.79,1411.73,2388.1,47.7,2388.16
5010,1596.34,1412.37,2388.12,47.38,2388.12
5011,1590.26,1406.83,2388.12,47.5,2388.14
5012,1592.89,1410.92,2388.11,47.52,2388.19
5013,1586.02,1406.78,2388.11,47.66,2388.15
5014,1585.64,1403.97,2388.07,47.62,2388.08
5015,1592.63,1412.58,2388.13,47.51,2388.11
5016,1594.29,1410.74,2388.09,47.5,2388.14
5017,1587.37,1420.12,2388.14,47.43,2388.15
5018,1587.45,1412.39,2388.04,47.52,2388.08
5019,1594.11,1407.2,2388.13,47.62,2388.13
5020,1592.39,1414.41,2388.11,47.55,2388.14
5021,1590.53,1407.72,2388.15,47.69,2388.14
5022,1593.85,1409.66,2388.12,47.64,2388.06
5023,1585.02,1410.98,2388.09,47.54,2388.15
5024,1591.29,1411.5,2388.11,47.48,2388.11
5025,1597.93,1410.22,2388.14,47.5,2388.13
5026,1595.15,1407.23,2388.11,47.68,2388.11
5027,1595.64,1405.78,2388.11,47.7,2388.09
5028,1603.11,1412.99,2388.12,47.72,2388.09
5029,1591.07,1413.57,2388.15,47.58,2388.06
5030,1591.69,1414.09,2388.13,47.52,2388.16
5031,1586.06,1412.11,2388.14,47.72,2388.13
5032,1597.46,1406.06,2388.14,47.63,2388.09
5033,1596.36,1405.92,2388.1,47.72,2388.12
5034,1586.08,1417.94,2388.13,47.57,2388.12
5035,1591.54,1408.68,2388.09,47.75,2388.13
5036,1597.24,1414.85,2388.11,47.74,2388.12
5037,1590.75,1408.87,2388.08,47.69,2388.14
5038,1582.89,1414.83,2388.1,47.56,2388.13
5039,1594.91,1410.65,2388.11,47.64,2388.09
5040,1594.83,1418.16,2388.15,47.65,2388.09
5041,1590.62,1408.44,2388.14,47.66,2388.09
5042,1596.37,1417.33,2388.1,47.6,2388.12
5043,1589.57,1417.62,2388.07,47.68,2388.12
5044,1596.48,1413.0,2388.09,47.64,2388.15
5045,1585.92,1405.45,2388.11,47.71,2388.13
5046,1586.62,1412.88,2388.1,47.68,2388.1
5047,1599.29,1412.65,2388.12,47.72,2388.18
5048,1587.29,1407.76,2388.09,47.51,2388.15
5049,1588.55,1412.12,2388.11,47.57,2388.06
5050,1588.49,1410.0,2388.13,47.62,2388.15
5051,1591.97,1413.97,2388.12,47.63,2388.12
5052,1594.77,1413.53,2388.11,47.61,2388.1
5053,1592.13,1415.31,2388.1,47.68,2388.11
5054,1596.65,1417.16,2388.09,47.77,2388.16
5055,1589.11,1416.92,2388.18,47.74,2388.16
5056,1603.56,1415.63,2388.21,47.69,2388.15
5057,1589.35,1417.99,2388.16,47.73,2388.14
5058,1596.01,1419.39,2388.12,47.82,2388.1
5059,1597.17,1417.58,2388.1,47.63,2388.14
5060,1599.75,1422.34,2388.09,47.59,2388.13
5061,1598.59,1420.57,2388.12,47.86,2388.11
5062,1592.95,1410.37,2388.11,47.75,2388.16
5063,1593.31,1412.5,2388.12,47.77,2388.08
5064,1598.2,1418.44,2388.13,47.85,2388.12
5065,1592.09,1415.74,2388.13,47.76,2388.13
5066,1598.58,1415.37,2388.14,47.74,2388.1
5067,1596.95,1418.38,2388.13,47.81,2388.12
5068,1595.5,1418.07,2388.17,47.88,2388.23
5069,1600.08,1407.16,2388.12,47.84,2388.12
5070,1600.68,1420.32,2388.13,47.75,2388.11
5071,1589.98,1419.89,2388.18,47.85,2388.16
5072,1591.68,1418.37,2388.11,47.74,2388.11
5073,1595.45,1419.73,2388.13,47.92,2388.16
5074,1601.38,1419.67,2388.13,47.87,2388.13
5075,1595.44,1413.03,2388.12,47.83,2388.19
5076,1592.8,1414.26,2388.13,47.84,2388.11
5077,1594.22,1420.24,2388.1,47.81,2388.11
