,s1,s2,s3,s4,target
2550,1583.11,1403.47,2387.97,47.17,2388.03
2551,1587.88,1397.23,2388.0,47.18,2388.04
2552,1587.72,1398.97,2388.05,47.3,2388.0
2553,1579.94,1404.03,2388.03,47.31,2388.06
2554,1584.02,1403.76,2388.02,47.37,2388.04
2555,1581.67,1393.3,2387.99,47.36,2388.05
2556,1587.02,1401.65,2388.04,47.47,2388.05
2557,1592.42,1402.97,2388.03,47.17,2388.04
2558,1592.12,1399.79,2388.06,47.37,2388.03
2559,1587.76,1408.08,2388.05,47.51,2388.07
2560,1586.04,1403.95,2388.07,47.33,2388.0
2561,1586.89,1398.1,2388.05,47.36,2388.05
2562,1585.64,1405.46,2388.06,47.37,2387.98
2563,1590.54,1409.11,2387.98,47.38,2388.0
2564,1585.19,1403.32,2387.98,47.38,2388.01
2565,1592.31,1395.98,2388.03,47.28,2388.04
2566,1592.07,1404.8,2388.03,47.46,2388.08
2567,1580.55,1397.9,2387.96,47.23,2388.02
2568,1586.9,1404.07,2388.02,47.31,2388.07
2569,1585.67,1405.01,2388.02,47.39,2387.97
2570,1585.15,1402.67,2388.04,47.41,2388.03
2571,1579.65,1403.69,2388.0,47.31,2388.02
2572,1589.04,1400.52,2387.97,47.51,2388.07
2573,1584.51,1405.49,2388.0,47.36,2388.01
2574,1590.8,1398.99,2388.04,47.49,2388.06
2575,1587.72,1403.48,2388.04,47.32,2387.99
2576,1591.98,1410.13,2388.04,47.45,2387.97
2577,1584.87,1399.91,2388.05,47.4,2388.04
2578,1594.4,1407.13,2388.05,47.35,2388.01
2579,1591.02,1399.5,2388.05,47.38,2388.06
2580,1589.03,1405.27,2388.01,47.44,2388.01
2581,1591.36,1407.35,2387.99,47.27,2388.03
2582,1592.32,1403.77,2388.06,47.46,2388.07
2583,1587.09,1410.91,2388.13,47.37,2388.11
2584,1587.66,1404.66,2388.14,47.33,2388.13
2585,1587.21,1406.18,2388.08,47.53,2388.1
2586,1592.27,1403.65,2388.15,47.52,2388.08
2587,1590.78,1404.75,2388.1,47.6,2388.08
2588,1583.98,1409.98,2388.09,47.46,2388.07
2589,1587.4,1401.07,2388.06,47.39,2388.11
2590,1593.99,1405.92,2388.05,47.74,2388.1
2591,1592.87,1401.23,2388.13,47.44,2388.09
2592,1586.06,1408.04,2388.07,47.34,2388.14
2593,1589.89,1408.23,2388.07,47.36,2388.1
2594,1590.91,1405.94,2388.1,47.37,2388.07
2595,1582.84,1405.61,2388.06,47.54,2388.11
2596,1592.69,1410.45,2388.1,47.52,2388.06
2597,1587.12,1404.42,2388.14,47.5,2388.12
2598,1587.61,1409.63,2388.05,47.29,2388.05
2599,1590.96,1406.85,2388.1,47.33,2388.08
2600,1592.98,1405.48,2388.12,47.33,2388.12
2601,1597.6,1407.55,2388.04,47.51,2388.08
2602,1589.11,1404.67,2388.11,47.37,2388.08
2603,1581.42,1404.4,2388.11,47.46,2388.09
2604,1595.55,1399.37,2388.09,47.55,2388.09
2605,1584.12,1404.61,2388.09,47.6,2388.11
2606,1587.74,1409.65,2388.08,47.46,2388.08
2607,1591.2,1404.03,2388.08,47.4,2388.15
2608,1583.59,1407.07,2388.14,47.5,2388.11
2609,1584.86,1406.37,2388.17,47.43,2388.05
2610,1585.5,1402.23,2388.11,47.41,2388.06
2611,1596.99,1406.05,2388.1,47.44,2388.08
2612,1588.44,1402.6,2388.09,47.42,2388.11
2613,1590.05,1406.01,2388.11,47.49,2388.06
2614,1582.77,1403.16,2388.11,47.52,2388.1
2615,1591.27,1413.3,2388.11,47.53,2388.08
2616,1588.09,1402.41,2388.05,47.21,2388.15
2617,1592.17,1404.73,2388.1,47.38,2388.05
2618,1592.08,1406.15,2388.1,47.57,2388.11
2619,1590.94,1411.53,2388.06,47.64,2388.11
2620,1592.03,1405.08,2388.1,47.53,2388.1
2621,1583.42,1410.16,2388.09,47.36,2388.11
2622,1570.12,1395.33,2388.04,47.22,2388.08
2623,1586.19,1397.23,2388.01,47.27,2388.03
2624,1584.88,1392.93,2388.01,47.14,2387.99
2625,1582.61,1394.01,2388.01,47.06,2388.04
2626,1585.7,1404.84,2388.02,47.02,2388.05
2627,1584.75,1399.38,2387.98,47.1,2387.97
2628,1580.41,1399.71,2387.96,47.19,2388.05
2629,1582.81,1397.37,2388.04,47.32,2387.98
2630,1589.48,1397.65,2388.03,47.21,2388.06
2631,1582.57,1397.22,2388.02,47.26,2388.04
2632,1589.6,1398.87,2388.04,47.07,2388.0
2633,1582.6,1394.81,2387.97,47.21,2388.04
2634,1585.41,1398.36,2388.07,47.11,2388.05
2635,1581.96,1390.22,2388.06,47.16,2388.05
2636,1581.74,1395.66,2387.97,47.12,2388.01
2637,1590.41,1397.63,2388.0,47.19,2388.04
2638,1589.27,1404.23,2388.01,47.39,2388.06
2639,1583.89,1398.61,2388.0,47.25,2388.08
2640,1581.18,1393.65,2388.02,47.01,2388.01
2641,1582.05,1395.13,2388.07,47.15,2388.06
2642,1586.84,1394.42,2388.01,47.09,2388.0
2643,1581.05,1394.02,2388.04,47.13,2388.07
2644,1582.52,1399.9,2388.0,47.18,2388.03
2645,1582.27,1390.23,2388.03,46.93,2388.0
2646,1586.7,1398.26,2388.1,47.01,2388.0
2647,1584.25,1398.9,2388.11,47.05,2387.98
2648,1589.1,1405.88,2388.02,47.28,2388.1
2649,1595.4,1396.22,2388.0,47.03,2388.1
2650,1585.02,1401.92,2388.03,47.21,2388.05
2651,1582.21,1400.52,2388.0,47.19,2388.05
2652,1580.24,1398.46,2387.98,47.16,2388.04
2653,1580.77,1397.55,2388.02,47.22,2388.01
2654,1583.33,1394.34,2388.07,47.28,2388.02
2655,1584.2,1397.87,2388.02,47.07,2388.04
2656,1577.23,1393.42,2388.02,47.08,2388.03
2657,1590.3,1395.08,2388.01,47.32,2388.0
2658,1581.74,1403.99,2388.03,47.3,2388.01
2659,1584.39,1400.27,2387.98,47.19,2387.97
2660,1580.13,1408.02,2388.04,47.09,2387.99
2661,1587.7,1394.85,2388.05,47.13,2388.05
2662,1586.38,1397.09,2388.08,47.14,2388.05
2663,1585.32,1405.12,2388.01,47.2,2388.04
2664,1584.48,1399.87,2388.08,47.12,2388.08
2665,1588.17,1403.24,2387.93,47.01,2388.06
2666,1579.17,1398.16,2388.04,47.15,2387.99
2667,1587.52,1395.55,2388.02,47.22,2387.98
2668,1588.79,1394.37,2388.04,47.13,2388.02
2669,1582.48,1400.99,2388.01,47.1,2388.04
2670,1588.81,1395.95,2388.03,47.15,2388.07
2671,1586.42,1399.96,2388.06,47.25,2388.08
2672,1581.28,1393.34,2387.99,47.38,2388.05
2673,1586.99,1394.18,2387.98,47.24,2388.01
2674,1585.87,1390.3,2388.02,47.26,2388.06
2675,1578.13,1402.84,2388.09,47.04,2387.97
2676,1590.58,1395.44,2388.07,47.11,2388.04
2677,1584.78,1399.31,2388.03,47.2,2387.99
2678,1581.89,1392.37,2388.01,47.03,2388.0
2679,1575.59,1402.18,2388.0,47.23,2388.05
2680,1592.08,1401.89,2388.02,47.25,2388.03
2681,1593.8,1394.42,2388.06,47.04,2388.04
2682,1588.52,1394.46,2388.12,47.21,2387.99
2683,1584.53,1392.35,2388.06,47.16,2388.02
2684,1588.33,1400.33,2388.01,47.3,2388.05
2685,1586.11,1396.11,2388.03,47.13,2388.0
2686,1582.73,1394.66,2387.96,47.07,2388.03
2687,1578.66,1399.24,2388.05,47.3,2388.0
2688,1579.83,1395.66,2388.0,47.33,2388.05
2689,1590.97,1397.11,2388.08,47.36,2388.01
2690,1580.87,1395.32,2388.01,47.24,2388.03
2691,1579.68,1389.85,2388.09,47.19,2388.03
2692,1581.27,1394.69,2388.03,47.36,2388.07
2693,1585.08,1401.41,2388.02,47.38,2387.99
2694,1587.0,1407.33,2388.03,47.08,2388.02
2695,1586.25,1400.46,2388.01,47.11,2388.03
2696,1579.99,1400.41,2388.04,47.23,2388.06
2697,1584.16,1397.62,2387.99,47.17,2388.05
2698,1579.59,1396.05,2388.05,47.32,2387.98
2699,1585.74,1408.64,2388.06,47.25,2388.03
2700,1583.92,1398.21,2388.06,47.23,2387.98
2701,1582.32,1404.57,2388.05,47.31,2388.03
2702,1580.01,1398.17,2388.04,47.18,2388.03
2703,1584.03,1397.27,2388.04,47.2,2388.02
2704,1581.1,1404.28,2388.01,47.25,2388.11
2705,1585.46,1397.05,2387.96,47.14,2388.04
2706,1583.82,1397.21,2388.03,47.18,2388.05
2707,1590.05,1404.86,2388.05,47.2,2388.01
2708,1588.85,1391.67,2388.06,47.29,2388.05
2709,1584.63,1399.28,2388.02,47.2,2388.06
2710,1587.51,1396.4,2388.04,47.07,2388.03
2711,1583.02,1397.37,2388.01,47.08,2388.02
2712,1578.74,1406.34,2387.97,47.35,2388.0
2713,1589.36,1398.64,2388.03,47.23,2388.04
2714,1587.56,1400.13,2387.98,47.21,2388.06
2715,1589.54,1397.96,2388.05,47.06,2388.06
2716,1584.14,1397.05,2388.05,47.16,2388.04
2717,1584.73,1392.66,2388.05,47.15,2388.05
2718,1587.68,1400.84,2388.02,47.29,2388.05
2719,1579.91,1395.88,2388.02,47.37,2388.01
2720,1586.68,1398.03,2388.02,47.16,2388.03
2721,1586.31,1398.15,2388.06,47.32,2387.99
2722,1585.96,1400.13,2388.07,47.22,2388.03
2723,1591.02,1404.08,2388.04,47.3,2388.02
2724,1585.73,1399.13,2388.08,47.17,2388.06
2725,1583.67,1402.23,2388.04,47.3,2388.01
2726,1586.53,1400.71,2388.01,47.3,2388.02
2727,1591.31,1394.99,2388.05,47.32,2388.05
2728,1591.09,1403.54,2388.08,47.26,2388.05
2729,1573.23,1398.9,2388.04,47.22,2388.02
2730,1591.16,1400.88,2388.05,47.3,2388.06
2731,1582.9,1399.46,2388.04,47.28,2388.02
2732,1586.54,1404.5,2388.08,47.38,2388.1
2733,1579.3,1408.24,2388.01,47.16,2388.07
2734,1582.98,1400.16,2388.05,47.18,2388.05
2735,1588.43,1398.27,2387.99,47.31,2388.05
2736,1588.65,1398.1,2388.03,47.32,2388.07
2737,1588.07,1394.66,2388.05,47.35,2388.03
2738,1580.72,1398.46,2388.05,47.23,2388.0
2739,1587.93,1397.56,2388.05,47.29,2388.05
2740,1581.73,1395.8,2388.04,47.19,2388.05
2741,1584.61,1402.48,2388.04,47.47,2388.03
2742,1585.35,1396.85,2388.05,47.3,2387.97
2743,1582.27,1399.31,2388.04,47.33,2388.03
2744,1584.94,1397.74,2387.99,47.33,2388.06
2745,1581.81,1402.97,2387.98,47.21,2388.03
2746,1588.38,1405.33,2388.08,47.39,2388.09
2747,1578.9,1399.85,2388.0,47.34,2388.02
2748,1589.18,1397.52,2388.08,47.34,2388.05
2749,1587.95,1396.76,2388.09,47.17,2388.04
2750,1586.55,1395.04,2388.01,47.16,2388.07
2751,1588.77,1403.06,2388.05,47.22,2388.08
2752,1579.49,1392.25,2388.01,47.24,2388.0
2753,1584.27,1400.17,2387.98,47.02,2388.0
2754,1584.84,1399.0,2387.93,47.25,2387.96
2755,1580.64,1392.93,2388.02,47.13,2387.98
2756,1578.05,1398.49,2387.99,46.96,2387.97
2757,1583.03,1401.96,2387.97,47.23,2388.0
2758,1577.6,1396.25,2388.01,47.05,2387.94
2759,1585.26,1390.45,2388.03,47.22,2387.98
2760,1586.0,1398.85,2387.93,47.17,2388.0
2761,1581.86,1399.05,2388.06,47.18,2387.95
2762,1580.99,1394.52,2387.99,47.13,2387.97
2763,1583.88,1396.99,2387.94,47.22,2387.99
2764,1591.3,1398.35,2388.02,47.26,2387.95
2765,1580.21,1394.5,2387.98,47.16,2388.02
2766,1581.49,1394.42,2388.0,47.03,2388.04
2767,1582.16,1396.54,2388.05,47.17,2387.97
2768,1580.61,1396.98,2388.0,47.16,2388.02
2769,1586.67,1404.49,2387.99,47.04,2388.01
2770,1581.31,1400.27,2387.99,47.06,2388.02
2771,1584.84,1400.89,2387.98,47.19,2388.03
2772,1591.77,1392.16,2388.02,47.12,2387.98
2773,1588.59,1390.01,2387.98,47.19,2388.02
2774,1579.19,1399.27,2387.97,46.99,2388.02
2775,1587.08,1390.74,2388.02,47.17,2387.99
2776,1591.5,1402.42,2388.01,47.15,2388.02
2777,1584.11,1399.13,2387.98,47.21,2387.97
2778,1589.36,1400.01,2388.01,47.01,2387.99
2779,1584.72,1385.71,2388.01,47.02,2388.0
2780,1581.35,1398.02,2388.04,47.19,2387.97
2781,1589.82,1400.17,2387.93,47.18,2388.01
2782,1586.23,1406.48,2387.96,47.19,2387.99
2783,1583.67,1401.34,2387.99,47.17,2388.02
2784,1582.99,1395.06,2388.01,47.14,2387.97
2785,1585.93,1404.77,2388.0,47.09,2388.03
2786,1583.26,1397.79,2388.0,47.1,2388.03
2787,1579.98,1398.09,2387.97,46.93,2388.02
2788,1577.97,1392.77,2387.99,47.15,2387.95
2789,1583.61,1405.74,2387.98,47.24,2388.04
2790,1589.16,1394.71,2388.0,47.05,2388.01
2791,1591.2,1403.88,2388.02,47.17,2388.0
2792,1586.38,1396.96,2388.03,47.12,2387.97
2793,1584.7,1402.88,2388.0,47.26,2388.01
2794,1589.46,1392.92,2387.96,47.0,2388.05
2795,1580.1,1400.66,2387.98,46.98,2387.99
2796,1588.43,1396.62,2387.95,47.16,2388.0
2797,1585.19,1394.03,2387.99,47.24,2388.02
2798,1587.61,1389.33,2388.0,47.24,2387.95
2799,1577.93,1394.98,2387.97,47.2,2387.99
2800,1587.12,1398.18,2387.98,47.35,2388.01
2801,1590.88,1402.27,2388.02,47.11,2388.0
2802,1581.69,1395.25,2387.99,47.16,2387.96
2803,1592.02,1403.54,2388.0,47.16,2388.02
2804,1582.38,1399.57,2387.98,47.19,2387.98
2805,1583.6,1395.14,2388.03,47.01,2388.01
2806,1584.74,1398.54,2387.99,47.11,2388.05
2807,1586.23,1397.62,2387.99,47.19,2387.99
2808,1586.97,1395.1,2388.02,47.18,2388.06
2809,1589.1,1397.49,2387.93,47.01,2387.89
2810,1576.96,1399.05,2388.03,47.15,2387.99
2811,1584.16,1398.3,2388.05,47.26,2387.99
2812,1585.36,1395.97,2388.04,47.22,2387.99
2813,1590.1,1397.32,2387.99,47.3,2387.94
2814,1580.52,1398.39,2387.99,47.23,2388.05
2815,1582.83,1401.95,2388.05,47.27,2387.97
2816,1581.27,1396.81,2387.96,47.31,2387.97
2817,1578.86,1399.65,2387.97,47.29,2387.94
2818,1589.86,1391.47,2387.95,47.11,2388.02
2819,1584.96,1399.81,2387.99,47.12,2387.98
2820,1586.74,1395.76,2388.02,47.26,2388.03
2821,1587.71,1403.58,2387.95,47.33,2387.98
2822,1590.26,1399.99,2388.0,47.23,2387.95
2823,1580.6,1400.28,2388.0,47.18,2388.01
2824,1584.08,1399.88,2387.97,47.18,2388.04
2825,1582.78,1392.57,2387.99,47.19,2388.04
2826,1592.17,1396.92,2388.0,47.12,2388.01
2827,1585.39,1395.49,2387.94,47.15,2387.97
2828,1583.22,1398.59,2388.0,47.18,2388.02
2829,1586.54,1397.11,2387.98,47.28,2388.01
2830,1584.06,1400.76,2388.02,47.37,2387.97
2831,1584.98,1401.97,2387.99,47.52,2388.04
2832,1586.72,1396.07,2387.97,47.3,2388.0
2833,1590.45,1404.42,2388.01,47.17,2387.97
2834,1580.22,1409.63,2387.94,47.06,2387.99
2835,1584.97,1398.25,2387.96,47.15,2387.97
2836,1588.64,1402.06,2387.99,47.29,2388.06
2837,1581.33,1392.92,2388.02,47.22,2387.98
2838,1587.62,1401.59,2388.0,47.21,2388.08
2839,1582.05,1400.27,2388.03,47.3,2388.03
2840,1589.81,1404.92,2388.01,47.35,2388.03
2841,1579.82,1394.82,2388.02,47.38,2388.0
2842,1587.63,1397.43,2387.98,47.25,2388.03
2843,1576.96,1395.11,2388.0,47.31,2388.06
2844,1583.41,1399.33,2388.0,47.17,2387.98
2845,1584.78,1401.19,2388.02,46.97,2388.0
2846,1580.72,1387.98,2388.07,47.2,2388.04
2847,1591.49,1395.83,2388.01,47.17,2387.98
2848,1584.82,1394.8,2387.94,47.29,2387.99
2849,1594.36,1399.84,2388.03,47.16,2388.0
2850,1588.52,1399.93,2387.98,47.24,2387.99
2851,1586.72,1400.71,2387.97,47.22,2387.99
2852,1584.23,1395.06,2388.02,47.27,2387.99
2853,1589.97,1403.74,2387.98,47.27,2387.97
2854,1593.35,1395.01,2387.96,47.22,2388.02
2855,1587.76,1400.7,2387.97,47.12,2388.02
2856,1585.69,1403.22,2388.02,47.28,2388.01
2857,1579.33,1401.31,2388.04,47.14,2387.96
2858,1583.35,1392.76,2387.97,47.28,2387.95
2859,1582.75,1405.54,2387.96,47.21,2388.04
2860,1583.54,1403.3,2388.02,47.25,2387.92
2861,1593.82,1408.13,2388.08,47.3,2388.03
2862,1589.18,1403.02,2387.98,47.15,2388.0
2863,1585.1,1402.56,2388.02,47.18,2388.02
2864,1578.3,1402.37,2387.96,47.33,2388.05
2865,1588.36,1403.28,2387.98,47.31,2387.98
2866,1591.63,1403.4,2388.0,47.42,2387.98
2867,1596.38,1405.35,2388.02,47.28,2387.98
2868,1590.48,1397.08,2388.06,47.25,2388.07
2869,1578.53,1401.94,2388.02,47.27,2388.03
2870,1583.25,1404.44,2388.02,47.29,2388.02
2871,1588.27,1408.4,2388.04,47.31,2388.01
2872,1588.75,1406.34,2388.04,47.29,2388.0
2873,1584.14,1404.24,2387.97,47.47,2388.0
2874,1583.04,1404.96,2388.02,47.32,2388.0
2875,1583.37,1397.39,2388.03,47.42,2387.99
2876,1585.74,1402.92,2388.0,47.28,2388.01
2877,1592.56,1401.07,2388.04,47.3,2387.97
2878,1596.54,1395.72,2387.94,47.41,2387.99
2879,1584.19,1407.29,2388.0,47.15,2388.04
2880,1583.99,1407.27,2388.0,47.27,2388.0
2881,1582.67,1407.47,2387.96,47.61,2388.08
2882,1587.99,1403.68,2387.96,47.45,2388.04
2883,1591.07,1402.53,2387.98,47.44,2388.03
2884,1591.7,1405.99,2388.03,47.46,2388.04
2885,1588.8,1401.51,2388.07,47.4,2388.02
2886,1589.25,1402.29,2387.93,47.45,2388.05
2887,1597.96,1404.71,2387.98,47.32,2388.04
2888,1583.6,1412.04,2387.96,47.43,2387.95
2889,1587.44,1405.35,2388.05,47.46,2388.01
2890,1584.67,1403.8,2388.08,47.33,2387.99
2891,1588.5,1400.4,2388.05,47.51,2387.99
2892,1592.92,1394.74,2388.01,47.3,2387.99
2893,1586.81,1398.99,2388.0,47.45,2387.98
2894,1588.08,1407.45,2387.98,47.43,2388.07
2895,1591.75,1407.26,2387.98,47.52,2388.07
2896,1588.72,1403.46,2388.05,47.63,2388.01
2897,1586.74,1410.84,2388.05,47.44,2388.01
2898,1584.6,1405.81,2388.03,47.47,2388.03
2899,1583.12,1402.53,2388.04,47.38,2388.03
2900,1589.54,1404.25,2388.01,47.54,2388.06
2901,1587.16,1408.04,2388.05,47.57,2388.06
2902,1588.76,1409.19,2388.02,47.45,2388.06
2903,1593.14,1407.88,2388.02,47.41,2388.0
2904,1595.17,1412.74,2388.05,47.48,2388.02
2905,1589.1,1407.18,2388.05,47.39,2388.08
2906,1595.24,1409.6,2388.0,47.46,2388.07
2907,1588.92,1406.64,2388.02,47.49,2388.08
2908,1596.61,1404.55,2388.03,47.57,2388.02
2909,1586.61,1403.93,2388.02,47.61,2388.06
2910,1586.33,1409.74,2388.05,47.46,2388.02
2911,1596.83,1410.6,2388.07,47.57,2388.04
2912,1589.39,1405.73,2387.99,47.53,2388.07
2913,1589.5,1401.84,2388.02,47.47,2388.06
2914,1592.7,1409.95,2388.05,47.64,2388.04
2915,1588.14,1409.49,2388.1,47.7,2388.07
2916,1590.63,1406.16,2387.98,47.51,2388.0
2917,1592.15,1409.86,2388.03,47.55,2388.04
2918,1590.08,1410.14,2388.01,47.48,2388.1
2919,1587.22,1413.32,2388.04,47.54,2388.06
2920,1595.96,1410.69,2387.98,47.61,2388.05
2921,1594.15,1406.47,2388.07,47.46,2388.06
2922,1585.25,1410.14,2388.05,47.66,2388.06
2923,1595.06,1417.48,2388.03,47.64,2388.06
2924,1592.41,1417.48,2388.09,47.68,2388.09
2925,1595.81,1410.33,2388.03,47.36,2388.12
2926,1593.54,1413.59,2388.08,47.58,2388.1
2927,1588.78,1409.38,2388.04,47.54,2388.07
2928,1597.53,1413.67,2388.01,47.58,2388.11
2929,1596.55,1407.89,2388.1,47.53,2388.06
2930,1594.8,1418.11,2388.05,47.47,2388.13
2931,1605.58,1413.3,2388.09,47.68,2388.09
2932,1597.43,1406.01,2388.05,47.81,2388.05
2933,1590.39,1413.22,2388.09,47.63,2388.07
2934,1588.34,1412.6,2388.1,47.64,2388.04
2935,1589.65,1411.51,2388.06,47.82,2388.12
2936,1604.42,1418.63,2388.1,47.72,2388.14
2937,1593.82,1415.13,2388.08,47.7,2388.07
2938,1589.09,1396.65,2388.08,47.54,2388.04
2939,1584.65,1398.3,2388.07,47.4,2388.1
2940,1585.7,1408.75,2388.08,47.31,2388.05
2941,1589.85,1414.05,2388.04,47.29,2388.06
2942,1580.75,1401.5,2388.08,47.48,2388.07
2943,1585.64,1397.2,2388.04,47.29,2388.09
2944,1587.88,1402.46,2388.08,47.32,2388.05
2945,1587.05,1405.34,2388.06,47.29,2388.06
2946,1586.37,1408.06,2388.05,47.34,2388.06
2947,1587.12,1405.05,2388.1,47.47,2388.11
2948,1592.3,1405.2,2388.06,47.49,2388.05
2949,1586.95,1409.3,2388.08,47.38,2388.1
2950,1592.49,1396.43,2388.02,47.41,2388.08
2951,1588.0,1403.14,2388.06,47.31,2388.09
2952,1593.04,1398.54,2388.07,47.25,2388.09
2953,1586.27,1403.24,2388.07,47.07,2388.08
2954,1582.87,1397.23,2388.05,47.23,2388.07
2955,1586.76,1408.19,2388.11,47.42,2388.14
2956,1581.37,1404.06,2388.04,47.4,2388.1
2957,1581.28,1399.15,2388.08,47.17,2388.02
2958,1585.74,1402.77,2387.99,47.36,2388.05
2959,1579.21,1396.44,2388.0,47.44,2388.1
2960,1589.58,1402.25,2388.05,47.24,2388.03
2961,1580.1,1399.91,2388.07,47.36,2388.08
2962,1586.95,1397.39,2388.1,47.36,2388.07
2963,1586.25,1406.86,2388.04,47.27,2388.05
2964,1587.46,1397.23,2388.08,47.41,2388.03
2965,1585.86,1393.76,2388.11,47.44,2388.03
2966,1586.24,1400.45,2388.02,47.16,2388.06
2967,1587.75,1398.65,2387.99,47.36,2388.1
2968,1593.73,1398.24,2388.05,47.43,2388.09
2969,1588.24,1405.49,2388.05,47.45,2388.04
2970,1587.58,1398.3,2388.06,47.36,2388.04
2971,1594.21,1402.15,2388.08,47.17,2388.06
2972,1587.6,1402.15,2388.02,47.32,2387.98
2973,1582.09,1400.55,2388.07,47.43,2388.08
2974,1591.81,1392.53,2388.06,47.26,2388.12
2975,1587.94,1401.92,2388.06,47.36,2388.12
2976,1585.14,1407.41,2388.08,47.37,2388.07
2977,1582.41,1400.78,2388.02,47.36,2388.02
2978,1583.39,1404.18,2388.03,47.25,2388.09
2979,1590.04,1403.64,2388.1,47.4,2388.07
2980,1582.64,1402.68,2388.05,47.36,2388.05
2981,1583.07,1411.35,2388.05,47.25,2388.08
2982,1589.94,1401.2,2388.1,47.29,2388.1
2983,1592.85,1403.68,2388.05,47.39,2388.08
2984,1587.52,1399.33,2388.05,47.26,2388.06
2985,1584.08,1403.1,2388.08,47.38,2388.07
2986,1582.88,1399.92,2388.02,47.38,2387.98
2987,1589.01,1398.46,2387.96,47.21,2388.01
2988,1590.16,1398.4,2387.99,47.16,2388.05
2989,1583.37,1389.66,2387.99,47.19,2388.0
2990,1591.71,1403.84,2388.01,47.38,2388.0
2991,1592.68,1396.83,2388.0,47.4,2387.98
2992,1583.81,1395.99,2388.02,47.29,2388.09
2993,1583.4,1402.21,2388.03,47.13,2388.02
2994,1587.24,1405.59,2388.04,47.28,2388.04
2995,1584.6,1401.89,2388.06,47.27,2388.05
2996,1589.42,1396.55,2388.02,47.23,2387.98
2997,1588.16,1403.47,2388.03,47.33,2388.07
2998,1585.6,1393.8,2387.99,47.44,2388.04
2999,1593.79,1396.91,2388.06,47.27,2388.02
3000,1589.31,1401.61,2388.03,47.26,2388.03
3001,1578.82,1399.52,2388.06,47.27,2388.02
3002,1582.21,1400.82,2388.02,47.35,2388.0
3003,1584.53,1398.85,2388.04,47.22,2388.07
3004,1585.19,1403.01,2388.04,47.11,2388.09
3005,1590.47,1402.28,2387.96,47.43,2388.02
3006,1583.05,1401.42,2388.0,47.47,2388.03
3007,1584.51,1398.33,2388.02,47.32,2388.02
3008,1587.77,1403.87,2387.99,47.43,2388.02
3009,1588.71,1394.77,2388.04,47.33,2388.06
3010,1586.16,1396.56,2388.01,47.31,2387.99
3011,1587.66,1402.97,2388.05,47.15,2388.03
3012,1576.63,1396.62,2388.01,47.35,2388.03
3013,1581.67,1404.75,2387.99,47.26,2388.1
3014,1582.74,1397.69,2387.98,47.23,2388.02
3015,1589.95,1403.08,2388.07,47.16,2387.99
3016,1589.42,1404.73,2387.99,47.31,2388.05
3017,1590.94,1393.61,2388.01,47.3,2388.05
3018,1590.24,1398.99,2388.03,47.24,2387.99
3019,1580.5,1397.65,2388.03,47.4,2388.02
3020,1585.67,1400.48,2388.05,47.26,2388.01
3021,1584.13,1399.65,2388.04,47.18,2388.0
3022,1579.21,1396.65,2388.06,47.14,2388.08
3023,1586.22,1395.81,2387.97,47.23,2387.99
3024,1586.74,1393.89,2388.04,47.25,2388.01
3025,1586.38,1401.68,2388.02,47.33,2388.11
3026,1595.35,1402.5,2387.97,47.19,2388.02
3027,1591.44,1402.31,2388.0,47.3,2388.0
3028,1593.25,1401.51,2388.01,47.28,2388.02
3029,1582.5,1401.78,2388.08,47.15,2388.05
3030,1590.21,1401.35,2387.99,47.32,2388.02
3031,1586.64,1403.5,2388.08,47.23,2388.0
3032,1585.49,1396.85,2388.02,47.29,2388.02
3033,1587.29,1396.96,2388.03,47.22,2387.98
3034,1584.32,1394.6,2388.05,47.32,2388.08
3035,1589.46,1410.16,2388.03,47.41,2388.01
3036,1584.41,1400.63,2388.06,47.18,2388.03
3037,1576.96,1400.69,2388.04,47.25,2387.97
3038,1577.38,1404.88,2388.0,47.37,2388.04
3039,1593.02,1401.6,2388.01,47.2,2388.0
3040,1581.5,1399.98,2388.0,47.31,2388.02
3041,1584.54,1398.67,2388.0,47.16,2388.04
3042,1586.93,1403.54,2388.06,47.36,2388.03
3043,1582.94,1403.18,2387.97,47.47,2388.04
3044,1583.93,1404.34,2388.01,47.44,2388.04
3045,1588.18,1405.38,2388.0,47.1,2388.01
3046,1586.59,1403.41,2388.02,47.29,2388.06
3047,1589.5,1398.15,2388.04,47.15,2388.01
3048,1592.7,1395.59,2388.07,47.34,2388.07
3049,1580.95,1403.54,2388.06,47.47,2388.02
3050,1587.92,1394.86,2388.0,47.24,2388.04
3051,1588.79,1398.79,2388.06,47.42,2388.04
3052,1588.77,1396.46,2388.06,47.38,2388.01
3053,1588.02,1405.98,2388.03,47.23,2388.03
3054,1583.87,1400.79,2387.96,47.37,2388.03
3055,1587.28,1402.65,2388.03,47.24,2388.05
3056,1584.35,1404.61,2388.05,47.21,2388.02
3057,1587.12,1407.87,2388.03,47.22,2388.03
3058,1589.11,1398.76,2387.99,47.36,2388.0
3059,1591.67,1394.6,2388.04,47.39,2388.08
3060,1585.15,1394.84,2388.08,47.42,2387.98
3061,1580.98,1402.4,2388.02,47.4,2387.98
3062,1585.88,1394.82,2388.01,47.16,2387.98
3063,1578.31,1395.74,2388.0,47.26,2388.01
3064,1582.18,1404.7,2387.97,47.4,2387.97
3065,1584.01,1399.39,2388.06,47.09,2388.07
3066,1592.41,1407.09,2388.04,47.37,2388.04
